ITEM: TIMESTEP
15800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
15 -135.188 
16 -143.876 
17 -26.1127 
18 97.8931 
19 146.283 
20 30.0173 
21 -100.723 
22 143.011 
23 21.2726 
24 -94.9931 
25 -142.275 
26 106.644 
27 -17.0406 
28 175.44 
29 58.6762 
30 -63.0212 
31 178.108 
32 56.411 
33 -65.1273 
34 -59.3024 
35 179 
36 57.4619 
37 40.3312 
38 -79.5655 
39 162.501 
40 -170.984 
41 -57.6393 
42 63.6029 
43 128.722 
44 130.321 
45 14.0625 
46 -108.581 
47 -110.311 
48 133.431 
49 10.787 
50 7.62423 
51 -108.634 
52 -168.976 
53 65.7445 
54 -52.1056 
55 151.429 
56 30.2343 
57 -87.5047 
58 -90.3888 
59 34.5008 
60 147.986 
61 -97.7585 
62 139.611 
63 24.9674 
64 -96.3242 
65 149.032 
66 26.3065 
67 17.7527 
68 -96.8907 
69 140.383 
70 161.766 
71 40.0956 
72 -77.3248 
73 136.885 
74 -94.5678 
75 21.0703 
76 50.7699 
77 -74.1513 
78 162.267 
79 49.2248 
80 -74.3565 
81 174.146 
82 169.615 
83 46.0332 
84 -65.4643 
85 75.841 
86 -51.0932 
87 -167.072 
88 -149.089 
89 -29.6456 
90 -140.957 
91 98.4391 
92 -20.8555 
93 -141.405 
94 99.3005 
95 -20.8013 
96 -19.8857 
97 -139.18 
98 100.718 
99 -179.082 
100 -62.0499 
101 58.8173 
102 -157.537 
103 -36.2082 
104 78.3264 
105 -178.965 
106 55.5618 
107 -58.7544 
108 168.073 
109 53.757 
110 -66.4538 
111 -70.0497 
112 175.634 
113 55.4232 
114 -175.583 
115 67.5141 
116 -53.4119 
ITEM: TIMESTEP
16450
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 116.816 
2 -120.57 
3 -4.16865 
4 -99.6737 
5 138.336 
6 22.8651 
7 -101.324 
8 143.205 
9 20.6662 
10 11.0703 
11 -104.4 
12 133.061 
13 100.965 
14 -12.38 
15 -133.016 
16 -143.37 
17 -19.179 
18 100.659 
19 149.393 
20 37.4506 
21 -92.9991 
22 155.059 
23 23.428 
24 -88.5141 
25 -132.151 
26 108.493 
27 -9.51792 
28 176.151 
29 53.8814 
30 -61.2104 
31 170.57 
32 55.4783 
33 -67.16 
34 -63.4075 
35 -178.499 
36 58.8625 
37 67.0277 
38 -58.1912 
39 -174.069 
40 -174.329 
41 -56.2027 
42 61.2873 
43 132.051 
44 131.024 
45 9.63883 
46 -106.881 
47 -112.451 
48 126.164 
49 9.64425 
50 9.95608 
51 -111.429 
52 -166.833 
53 71.9842 
54 -43.9509 
55 157.067 
56 38.0165 
57 -77.6488 
58 -84.8243 
59 39.3185 
60 161.392 
61 -107.327 
62 127.614 
63 8.66951 
64 -117.799 
65 123.256 
66 7.25911 
67 8.20009 
68 -110.745 
69 133.258 
70 168.887 
71 50.554 
72 -69.768 
73 135.538 
74 -110.271 
75 15.4537 
76 44.5106 
77 -73.3481 
78 165.349 
79 52.4374 
80 -68.8658 
81 170.296 
82 176.075 
83 54.7714 
84 -66.0667 
85 95.375 
86 -26.3982 
87 -148.304 
88 -169.023 
89 -61.2771 
90 -119.076 
91 119.128 
92 -2.91216 
93 -123.894 
94 114.065 
95 -2.09887 
96 -8.84274 
97 -130.883 
98 112.953 
99 179.967 
100 -57.7678 
101 61.9512 
102 153.071 
103 -81.0884 
104 34.1319 
105 -174.403 
106 65.4493 
107 -51.1674 
108 -170.924 
109 72.4598 
110 -50.7757 
111 -53.108 
112 -169.725 
113 67.0398 
114 166.171 
115 40.2581 
116 -76.3362 
ITEM: TIMESTEP
16500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 135.955 
2 -105.484 
3 18.7962 
4 -111.283 
5 127.444 
6 10.4702 
7 -109.696 
8 133.33 
9 11.5774 
10 14.4292 
11 -102.544 
12 135.703 
13 101.199 
14 -23.0347 
15 -140.393 
16 -146.378 
17 -11.357 
18 105.926 
19 117.789 
20 -2.05249 
21 -124.998 
22 115.161 
23 -13.8297 
24 -133.671 
25 -114.663 
26 130.327 
27 9.90633 
28 173.989 
29 49.2839 
30 -69.7846 
31 175.572 
32 56.5035 
33 -59.7225 
34 -64.4614 
35 176.47 
36 60.244 
37 58.1508 
38 -62.7347 
39 174.598 
40 -163.24 
41 -42.2885 
42 78.6033 
43 127.691 
44 110.594 
45 -6.17528 
46 -114.158 
47 -125.77 
48 117.461 
49 9.47867 
50 -7.55743 
51 -124.327 
52 -150.838 
53 90.5349 
54 -30.9797 
55 159.719 
56 46.8994 
57 -78.188 
58 -88.5766 
59 23.6211 
60 146.788 
61 -117.401 
62 129.283 
63 9.62133 
64 -119.204 
65 121.135 
66 -5.88788 
67 8.72557 
68 -110.936 
69 122.042 
70 -170.01 
71 72.8688 
72 -46.8772 
73 138.106 
74 -101.369 
75 8.56738 
76 32.1243 
77 -86.3251 
78 163.01 
79 45.3964 
80 -65.2682 
81 163.846 
82 156.647 
83 45.982 
84 -84.904 
85 81.5217 
86 -46.4751 
87 -158.566 
88 -155.023 
89 -30.9812 
90 -89.1323 
91 148.52 
92 29.7375 
93 -97.3758 
94 143.842 
95 24.972 
96 21.2921 
97 -97.4903 
98 143.64 
99 -168.967 
100 -45.6215 
101 70.8974 
102 136.709 
103 -113.245 
104 19.1547 
105 -178.137 
106 62.2999 
107 -61.6125 
108 -178.494 
109 57.5936 
110 -58.9313 
111 -58.0278 
112 178.06 
113 61.5349 
114 141.837 
115 25.7035 
116 -99.3109 
ITEM: TIMESTEP
16550
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 149.483 
2 -90.0881 
3 27.8845 
4 -125.434 
5 118.895 
6 1.44992 
7 -116.44 
8 126.114 
9 -0.769359 
10 0.826622 
11 -116.619 
12 116.498 
13 73.6889 
14 -50.1486 
15 -166.002 
16 -135.559 
17 -3.21623 
18 113.352 
19 103.461 
20 -20.5394 
21 -133.419 
22 102.58 
23 -11.1446 
24 -135.145 
25 -96.5905 
26 141.724 
27 18.9996 
28 -173.151 
29 70.1654 
30 -54.9202 
31 -169.052 
32 65.8621 
33 -52.3688 
34 -51.8479 
35 -176.934 
36 64.8357 
37 -34.961 
38 -158.614 
39 82.2927 
40 -157.444 
41 -39.1105 
42 81.017 
43 132.51 
44 121.411 
45 2.5929 
46 -105.951 
47 -122.37 
48 118.812 
49 10.2688 
50 -0.128785 
51 -118.947 
52 -143.097 
53 96.4571 
54 -22.1807 
55 155.156 
56 34.4121 
57 -79.7608 
58 -78.4563 
59 44.6523 
60 163.551 
61 -120.089 
62 115.993 
63 0.294107 
64 -120.973 
65 123.328 
66 2.94462 
67 -5.87045 
68 -121.569 
69 118.047 
70 177.127 
71 55.1216 
72 -59.9675 
73 127.593 
74 -110.031 
75 9.54863 
76 49.2009 
77 -63.2584 
78 167.659 
79 63.481 
80 -65.6019 
81 175.94 
82 -175.695 
83 55.2224 
84 -63.2354 
85 71.3571 
86 -55.1637 
87 -177.468 
88 -154.791 
89 -36.8966 
90 -67.9431 
91 173.807 
92 53.155 
93 -63.8712 
94 175.476 
95 54.3782 
96 52.7342 
97 -67.9183 
98 170.984 
99 172.739 
100 -68.4661 
101 51.8977 
102 145.697 
103 -93.082 
104 25.648 
105 -168.238 
106 80.1219 
107 -48.7144 
108 -155.501 
109 75.6631 
110 -43.8601 
111 -38.7325 
112 -167.569 
113 72.908 
114 124.127 
115 -0.690271 
116 -113.994 
ITEM: TIMESTEP
16600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 158.71 
2 -81.7883 
3 39.3164 
4 -127.596 
5 119.792 
6 0.295504 
7 -119.915 
8 120.589 
9 -7.30245 
10 -2.31622 
11 -121.812 
12 110.296 
13 65.7215 
14 -54.0824 
15 -173.797 
16 -119.766 
17 0.212385 
18 119.706 
19 77.6776 
20 -28.2406 
21 -152.196 
22 101.886 
23 -38.6593 
24 -144.578 
25 -86.5373 
26 144.269 
27 29.7514 
28 -169.445 
29 70.7614 
30 -45.4907 
31 -171.327 
32 72.4209 
33 -51.5338 
34 -45.2198 
35 -161.472 
36 74.5735 
37 -88.7995 
38 149.366 
39 32.4713 
40 -171.178 
41 -51.5749 
42 66.0864 
43 141.052 
44 138.421 
45 14.5436 
46 -100.933 
47 -96.9665 
48 139.156 
49 23.6794 
50 20.4062 
51 -103.471 
52 -158.704 
53 81.4406 
54 -40.1576 
55 173.686 
56 52.6281 
57 -71.4272 
58 -78.2059 
59 44.7641 
60 165.394 
61 -105.923 
62 131.69 
63 10.0503 
64 -107.641 
65 130.719 
66 14.7461 
67 17.4717 
68 -104.168 
69 139.859 
70 169.878 
71 50.6785 
72 -71.0515 
73 114.817 
74 -123.611 
75 -4.63387 
76 46.5704 
77 -75.9197 
78 170.106 
79 47.4804 
80 -66.4938 
81 169.97 
82 164.035 
83 50.0605 
84 -73.4753 
85 82.0189 
86 -41.3459 
87 -156.646 
88 -162.664 
89 -49.9546 
90 -58.3354 
91 -175.913 
92 63.3725 
93 -51.4774 
94 -172.191 
95 66.1006 
96 69.1766 
97 -51.5375 
98 -173.245 
99 167.924 
100 -74.5759 
101 48.0097 
102 -163.41 
103 -46.612 
104 74.943 
105 -167.587 
106 69.0021 
107 -46.694 
108 -166.57 
109 77.7339 
110 -43.1592 
111 -47.445 
112 -163.141 
113 75.9659 
114 116.653 
115 -3.67348 
116 -127.189 
ITEM: TIMESTEP
16650
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 169.198 
2 -74.2603 
3 42.6982 
4 -138.854 
5 104.066 
6 -11.934 
7 -131.68 
8 112.32 
9 -14.6 
10 -13.0943 
11 -129.094 
12 103.986 
13 59.6837 
14 -68.6587 
15 176.292 
16 -114.943 
17 -0.574388 
18 122.359 
19 80.3198 
20 -39.0973 
21 -162.413 
22 78.17 
23 -39.3387 
24 -158.756 
25 -84.3955 
26 153.568 
27 36.5099 
28 171.062 
29 46.7242 
30 -70.8807 
31 168.39 
32 50.7852 
33 -67.2716 
34 -69.5977 
35 172.797 
36 54.7405 
37 -71.455 
38 166.374 
39 46.5003 
40 175.231 
41 -61.8428 
42 62.4638 
43 135.193 
44 136.467 
45 24.0272 
46 -103.744 
47 -108.996 
48 138.565 
49 10.7939 
50 15.4036 
51 -97.0358 
52 -162.471 
53 76.3108 
54 -37.7107 
55 178.994 
56 53.4318 
57 -65.9901 
58 -78.8318 
59 41.7939 
60 151.551 
61 -85.9143 
62 158.326 
63 40.5728 
64 -71.7278 
65 170.519 
66 44.0319 
67 40.2736 
68 -77.4795 
69 156.033 
70 167.462 
71 41.6301 
72 -75.4733 
73 92.0833 
74 -148.855 
75 -29.6228 
76 50.5453 
77 -72.3951 
78 169.006 
79 46.1062 
80 -72.4929 
81 169.047 
82 163.299 
83 44.6998 
84 -73.7607 
85 75.4371 
86 -40.2773 
87 -155.262 
88 -151.896 
89 -39.3673 
90 -44.5854 
91 -164.8 
92 75.3166 
93 -39.9661 
94 -159.85 
95 80.2481 
96 84.4667 
97 -35.4173 
98 -155.319 
99 157.732 
100 -77.452 
101 39.1863 
102 167.433 
103 -73.4188 
104 44.0981 
105 179.547 
106 60.9341 
107 -54.9551 
108 -177.67 
109 66.4408 
110 -59.0569 
111 -50.9472 
112 -166.836 
113 67.6658 
114 117.161 
115 -3.81923 
116 -124.157 
ITEM: TIMESTEP
16700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 152.573 
2 -88.9518 
3 32.0429 
4 -151.287 
5 89.7415 
6 -33.8311 
7 -152.661 
8 83.7662 
9 -33.6899 
10 -33.9194 
11 -157.492 
12 85.0519 
13 89.3124 
14 -30.7467 
15 -151.194 
16 -122.633 
17 -8.83103 
18 109.402 
19 68.5976 
20 -41.7146 
21 -176.026 
22 73.6622 
23 -53.725 
24 -164.037 
25 -92.3447 
26 155.196 
27 27.4043 
28 -173.745 
29 74.3467 
30 -50.018 
31 -165.327 
32 70.3087 
33 -53.4179 
34 -46.8484 
35 -171.213 
36 65.0602 
37 -71.4286 
38 167.187 
39 48.5857 
40 -177.637 
41 -59.8763 
42 59.5333 
43 109.795 
44 113.048 
45 -2.32215 
46 -129.124 
47 -126.888 
48 117.742 
49 -9.05981 
50 -8.0332 
51 -123.403 
52 -174.367 
53 62.1382 
54 -54.4826 
55 -174.141 
56 57.1468 
57 -58.1934 
58 -95.2244 
59 22.6323 
60 148.278 
61 -81.2769 
62 155.549 
63 40.6297 
64 -84.0808 
65 161 
66 39.0932 
67 34.774 
68 -80.1454 
69 157.948 
70 161.83 
71 44.9535 
72 -81.2207 
73 99.974 
74 -140.247 
75 -21.642 
76 50.0013 
77 -70.1254 
78 176.24 
79 45.6238 
80 -68.0108 
81 165.75 
82 164.723 
83 51.088 
84 -75.1508 
85 77.1237 
86 -42.8559 
87 -163.894 
88 -152.571 
89 -35.1769 
90 -34.1229 
91 -152.083 
92 87.7007 
93 -23.3065 
94 -143.523 
95 94.6539 
96 91.5756 
97 -28.6404 
98 -150.464 
99 143.754 
100 -99.098 
101 23.852 
102 171.838 
103 -72.5471 
104 50.9876 
105 -173.724 
106 68.9679 
107 -51.0141 
108 -168.264 
109 71.7537 
110 -50.9559 
111 -51.3897 
112 -171.372 
113 65.9187 
114 129.783 
115 8.52265 
116 -106.706 
ITEM: TIMESTEP
16750
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 130.135 
2 -108.83 
3 7.69841 
4 -154.262 
5 82.0503 
6 -34.4206 
7 -156.878 
8 86.6509 
9 -33.1902 
10 -43.1087 
11 -159.58 
12 80.5793 
13 110.601 
14 -8.04106 
15 -129.595 
16 -109.74 
17 10.9364 
18 129.67 
19 58.1458 
20 -60.6818 
21 -179.703 
22 61.4694 
23 -66.2873 
24 174.885 
25 -101.811 
26 137.591 
27 25.1235 
28 -166.528 
29 69.7738 
30 -44.793 
31 -166.448 
32 78.9853 
33 -42.7493 
34 -47.5709 
35 -162.138 
36 76.1277 
37 -71.0884 
38 167.473 
39 48.3846 
40 178.226 
41 -56.6014 
42 58.5096 
43 87.5286 
44 87.5725 
45 -33.049 
46 -153.531 
47 -151.165 
48 88.2131 
49 -32.2686 
50 -31.3682 
51 -151.99 
52 172.498 
53 55.9577 
54 -69.2187 
55 -167.215 
56 70.7763 
57 -48.7746 
58 -84.1332 
59 42.1408 
60 157.353 
61 -85.5327 
62 149.834 
63 31.1538 
64 -91.4356 
65 149.885 
66 33.1981 
67 26.5599 
68 -92.12 
69 151.194 
70 161.816 
71 38.1972 
72 -78.0302 
73 114.073 
74 -132.241 
75 -16.4235 
76 37.4146 
77 -71.1931 
78 171.746 
79 54.5134 
80 -62.5471 
81 163.121 
82 165.084 
83 48.0234 
84 -86.3085 
85 83.2268 
86 -41.6964 
87 -157.271 
88 -137.203 
89 -19.6209 
90 -53.9269 
91 -175.151 
92 63.672 
93 -51.5883 
94 -172.766 
95 69.6354 
96 62.34 
97 -58.8374 
98 -176.436 
99 163.066 
100 -73.4898 
101 45.2549 
102 -159.733 
103 -43.7135 
104 84.6332 
105 173.102 
106 57.1613 
107 -75.4704 
108 179.892 
109 47.2605 
110 -64.1672 
111 -57.7004 
112 169.668 
113 58.2402 
114 153.712 
115 32.278 
116 -86.8757 
ITEM: TIMESTEP
16800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 111.157 
2 -125.05 
3 -6.91005 
4 -168.45 
5 63.6364 
6 -54.4157 
7 -176.831 
8 65.1168 
9 -48.9175 
10 -57.1573 
11 -175.209 
12 70.7563 
13 131.069 
14 11.7571 
15 -110.878 
16 -101.677 
17 23.9611 
18 143.4 
19 70.1694 
20 -46.8285 
21 -179.412 
22 63.5897 
23 -56.1857 
24 -173.184 
25 -90.0335 
26 155.666 
27 30.7996 
28 179.369 
29 57.0761 
30 -64.4351 
31 -173.387 
32 65.1023 
33 -51.0937 
34 -63.3653 
35 175.124 
36 58.9276 
37 -28.3089 
38 -156.367 
39 88.5315 
40 164.578 
41 -72.5865 
42 48.5302 
43 74.5985 
44 73.3254 
45 -53.476 
46 -163.079 
47 -168.597 
48 64.6017 
49 -45.0016 
50 -48.9968 
51 -175.798 
52 174.698 
53 51.1113 
54 -64.741 
55 -161.768 
56 83.8323 
57 -43.8294 
58 -69.3649 
59 44.7092 
60 162.284 
61 -93.8316 
62 147.439 
63 33.1151 
64 -100.593 
65 145.084 
66 18.1368 
67 18.6458 
68 -95.6778 
69 137.376 
70 167.231 
71 54.0106 
72 -67.1463 
73 125.486 
74 -121.072 
75 -4.21964 
76 38.2192 
77 -72.686 
78 165.698 
79 51.3694 
80 -70.2469 
81 162.275 
82 170.057 
83 48.4406 
84 -79.0378 
85 81.0956 
86 -37.7607 
87 -156.252 
88 -150.076 
89 -24.6811 
90 -83.8934 
91 155.466 
92 37.7084 
93 -89.2867 
94 152.955 
95 31.3536 
96 34.3629 
97 -83.3951 
98 155.003 
99 168.066 
100 -72.5445 
101 43.7661 
102 -150.552 
103 -35.3009 
104 93.8402 
105 178.278 
106 60.2421 
107 -59.7624 
108 179.229 
109 59.2241 
110 -62.7357 
111 -59.7867 
112 -179.791 
113 58.2488 
114 -174.696 
115 64.6353 
116 -52.0693 
ITEM: TIMESTEP
16850
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 106.392 
2 -129.454 
3 -12.6083 
4 176.526 
5 55.3235 
6 -62.9783 
7 171.444 
8 53.1423 
9 -67.3536 
10 -66.7596 
11 174.939 
12 54.4427 
13 128.081 
14 8.10387 
15 -109.48 
16 -79.937 
17 46.6878 
18 164.973 
19 65.6997 
20 -59.1111 
21 -176.789 
22 58.4002 
23 -53.5737 
24 -178.384 
25 -83.4183 
26 150.63 
27 39.7483 
28 179.801 
29 68.5749 
30 -53.9336 
31 -168.655 
32 68.8362 
33 -57.4295 
34 -53.3519 
35 -175.86 
36 57.874 
37 -87.2379 
38 154.264 
39 35.1072 
40 153.584 
41 -89.7511 
42 25.6944 
43 82.231 
44 73.9202 
45 -37.5152 
46 -158.478 
47 -166.182 
48 82.383 
49 -38.5795 
50 -45.3712 
51 -156.807 
52 175.036 
53 57.9727 
54 -62.8439 
55 -164.182 
56 77.167 
57 -37.5018 
58 -68.5974 
59 49.0994 
60 170.453 
61 -102.383 
62 137.185 
63 15.9327 
64 -98.994 
65 139.753 
66 21.437 
67 21.9722 
68 -99.2806 
69 142.403 
70 168.446 
71 42.4674 
72 -69.7366 
73 133.102 
74 -110.086 
75 3.51945 
76 40.6914 
77 -75.808 
78 170.56 
79 43.5395 
80 -70.0925 
81 160.039 
82 162.687 
83 49.0552 
84 -80.8134 
85 78.1641 
86 -37.9617 
87 -157.733 
88 -147.179 
89 -24.7111 
90 -108.191 
91 128.692 
92 8.3804 
93 -116.482 
94 123.207 
95 6.63547 
96 -0.43681 
97 -120.748 
98 122.68 
99 165.367 
100 -72.0284 
101 48.7371 
102 172.771 
103 -69.4616 
104 47.0124 
105 -168.834 
106 69.3202 
107 -43.8722 
108 -168.711 
109 78.097 
110 -46.8651 
111 -50.2875 
112 -163.48 
113 71.5581 
114 -141.306 
115 98.16 
116 -24.2148 
ITEM: TIMESTEP
16900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 115.247 
2 -125.371 
3 -3.35858 
4 176.329 
5 57.4079 
6 -58.4497 
7 -177.243 
8 66.899 
9 -58.3225 
10 -60.8953 
11 -176.753 
12 58.0256 
13 117.294 
14 -7.93917 
15 -129.542 
16 -77.9607 
17 52.9877 
18 165.916 
19 61.7368 
20 -54.5387 
21 -179.806 
22 63.9189 
23 -57.2525 
24 -173.528 
25 -82.6378 
26 160.904 
27 33.6779 
28 170.197 
29 46.6034 
30 -68.0866 
31 174.396 
32 59.7061 
33 -62.0107 
34 -72.8013 
35 172.509 
36 50.7919 
37 -36.8509 
38 -165.452 
39 78.0664 
40 130.803 
41 -105.298 
42 11.0732 
43 95.9116 
44 88.1165 
45 -26.7505 
46 -143.894 
47 -149.919 
48 95.2141 
49 -21.9297 
50 -32.0776 
51 -146.945 
52 171.08 
53 49.3685 
54 -70.3664 
55 -169.842 
56 73.0829 
57 -44.6375 
58 -76.2185 
59 46.3704 
60 163.16 
61 -117.621 
62 116.934 
63 0.574627 
64 -117.088 
65 126.552 
66 8.35684 
67 3.16929 
68 -113.19 
69 128.614 
70 169.304 
71 48.0537 
72 -74.8819 
73 138.97 
74 -96.7106 
75 26.6073 
76 64.9977 
77 -54.3633 
78 179.021 
79 57.0193 
80 -69.5966 
81 176.38 
82 174.45 
83 47.8342 
84 -66.1888 
85 61.3873 
86 -53.9869 
87 -169.605 
88 -139.131 
89 -11.3649 
90 -123.974 
91 116.3 
92 -5.82259 
93 -126.106 
94 111.771 
95 -6.38081 
96 -10.1752 
97 -132.298 
98 109.55 
99 167.728 
100 -73.4264 
101 46.7293 
102 -157.785 
103 -37.9733 
104 77.6234 
105 -159.567 
106 85.0842 
107 -37.5218 
108 -157.098 
109 80.2956 
110 -41.7496 
111 -35.1365 
112 -157.742 
113 80.2123 
114 -106.838 
115 132.212 
116 14.2545 
ITEM: TIMESTEP
16950
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 131.992 
2 -107.322 
3 9.53871 
4 -167.709 
5 79.6606 
6 -40.4294 
7 -159.165 
8 80.7451 
9 -46.5348 
10 -39.5461 
11 -159.636 
12 73.0839 
13 105.732 
14 -17.1332 
15 -137.459 
16 -90.4403 
17 27.5103 
18 151.032 
19 51.7985 
20 -68.8781 
21 174.443 
22 53.7667 
23 -70.932 
24 168.391 
25 -98.4554 
26 139.837 
27 24.4371 
28 170.979 
29 57.2289 
30 -67.5079 
31 -175.296 
32 59.9669 
33 -61.5459 
34 -61.5735 
35 173.69 
36 52.1769 
37 -12.3402 
38 -133.121 
39 110.846 
40 112.309 
41 -131.402 
42 -13.0512 
43 124.903 
44 122.419 
45 0.224219 
46 -117.452 
47 -115.776 
48 122.029 
49 4.35303 
50 4.77375 
51 -117.421 
52 170.309 
53 51.2951 
54 -66.7179 
55 -177.656 
56 66.5097 
57 -57.7571 
58 -100.411 
59 10.5754 
60 130.977 
61 -129.359 
62 118.088 
63 -2.3769 
64 -112.971 
65 126.564 
66 -0.418143 
67 4.1804 
68 -116.284 
69 116.733 
70 166.701 
71 41.8233 
72 -73.4207 
73 147.904 
74 -86.4277 
75 33.48 
76 85.0697 
77 -36.4192 
78 -154.223 
79 88.6259 
80 -29.1779 
81 -149.885 
82 -158.699 
83 83.4967 
84 -37.2105 
85 70.1658 
86 -54.8672 
87 -170.253 
88 -125.48 
89 -8.27176 
90 -114.024 
91 125.834 
92 7.62684 
93 -115.403 
94 126.39 
95 4.73875 
96 3.80115 
97 -114.406 
98 123.943 
99 174.744 
100 -64.2981 
101 49.1027 
102 -159.999 
103 -47.202 
104 82.629 
105 -167.284 
106 74.7641 
107 -46.4947 
108 -165.782 
109 72.9595 
110 -47.83 
111 -45.6909 
112 -166.95 
113 72.2608 
114 -87.7793 
115 150.368 
116 30.5018 
ITEM: TIMESTEP
17000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 135.958 
2 -105.477 
3 9.75873 
4 -150.171 
5 94.932 
6 -19.4825 
7 -141.186 
8 104.4 
9 -26.2888 
10 -24.5253 
11 -138.94 
12 90.3718 
13 102.904 
14 -20.9635 
15 -141.758 
16 -101.74 
17 19.1299 
18 132.487 
19 27.3236 
20 -81.7124 
21 149.634 
22 40.5984 
23 -93.7173 
24 157.247 
25 -115.316 
26 122.808 
27 2.15442 
28 -178.525 
29 61.3933 
30 -57.9503 
31 -179.977 
32 60.6794 
33 -59.8953 
34 -64.7095 
35 175.947 
36 55.3723 
37 -53.2524 
38 -174.915 
39 63.5258 
40 122.203 
41 -117.889 
42 2.79229 
43 134.736 
44 131.453 
45 19.0054 
46 -104.857 
47 -112.737 
48 134.815 
49 10.9526 
50 11.0462 
51 -101.401 
52 174.433 
53 55.0026 
54 -63.2781 
55 171.954 
56 46.7427 
57 -70.6701 
58 -97.073 
59 28.6467 
60 142.957 
61 -128.778 
62 105.209 
63 -9.07288 
64 -133.462 
65 112.256 
66 -7.449 
67 -18.1904 
68 -132.473 
69 107.822 
70 174.77 
71 58.722 
72 -64.0709 
73 143.033 
74 -91.5846 
75 20.5795 
76 95.3962 
77 -31.2684 
78 -138.915 
79 86.3721 
80 -21.2745 
81 -146.963 
82 -151.598 
83 100.756 
84 -24.9333 
85 56.7862 
86 -61.7238 
87 178.591 
88 -90.388 
89 23.4546 
90 -111.46 
91 125.444 
92 5.2741 
93 -105.52 
94 134.31 
95 17.5758 
96 9.72212 
97 -110.448 
98 132.818 
99 168.209 
100 -67.0226 
101 53.927 
102 -144.68 
103 -26.0668 
104 98.0833 
105 -173.857 
106 70.4725 
107 -54.2821 
108 -173.329 
109 61.9163 
110 -57.6581 
111 -56.7789 
112 178.466 
113 58.8921 
114 -67.0567 
115 174.619 
116 59.9048 
ITEM: TIMESTEP
17050
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
